BLANKS,LOG2FC,LOG10TTEST,TTEST,GROUP
0,0.186649469,0.622081362,0.238736399,NotImputed (0%)
0,-0.104582543,0.740587728,0.181723993,NotImputed (0%)
0,0.282879038,0.493685636,0.320859102,NotImputed (0%)
0,-0.028179991,0.040862282,0.910201859,NotImputed (0%)
0,-0.174673846,0.234399892,0.582908124,NotImputed (0%)
0,-0.04008278,0.078676088,0.834303204,NotImputed (0%)
0,-0.228967744,0.831335228,0.147456789,NotImputed (0%)
0,-0.025057412,0.066633068,0.857762256,NotImputed (0%)
1,-1.079755551,0.670520476,0.21354014,NotImputed (0%)
3,0.106673135,0.332803092,0.464725933,NotImputed (0%)
0,0.011764547,0.049808841,0.891643318,NotImputed (0%)
0,0.011586068,0.048540971,0.894250165,NotImputed (0%)
0,-0.02778889,0.065348733,0.860302662,NotImputed (0%)
0,-0.010452074,0.01897803,0.957242495,NotImputed (0%)
0,0.476232923,0.40179382,0.396466211,NotImputed (0%)
0,-0.155327853,0.696660294,0.201066494,NotImputed (0%)
0,0.195229767,0.407931089,0.390902917,NotImputed (0%)
0,0.151334915,0.838734559,0.144965762,NotImputed (0%)
0,-0.145326506,1.503982508,0.031334119,NotImputed (0%)
0,-0.187189716,0.731564108,0.185539291,NotImputed (0%)
0,-0.027535425,0.019942665,0.955118671,NotImputed (0%)
0,-0.10487868,0.264969221,0.543288833,NotImputed (0%)
0,0.104707288,0.180192416,0.66040079,NotImputed (0%)
0,-0.150983731,0.692629417,0.202941368,NotImputed (0%)
0,-1.398648884,0.685600037,0.206252852,NotImputed (0%)
0,-0.272646877,0.620597996,0.239553215,NotImputed (0%)
0,-0.331425864,0.613896341,0.24327846,NotImputed (0%)
0,-0.160866811,1.902277054,0.01252342,NotImputed (0%)
0,-0.055388857,0.063057607,0.864853192,NotImputed (0%)
0,-0.034593653,0.12725927,0.746003267,NotImputed (0%)
0,-0.015267402,0.036123068,0.920188778,NotImputed (0%)
0,-0.397246399,1.076451166,0.083858837,NotImputed (0%)
0,-0.150170819,0.660746009,0.218400682,NotImputed (0%)
0,-0.082062048,0.207716144,0.619846076,NotImputed (0%)
0,-0.057115562,0.260242529,0.549234072,NotImputed (0%)
0,-0.388588458,0.60418773,0.248778171,NotImputed (0%)
0,0.030586485,0.066902356,0.857230558,NotImputed (0%)
0,-0.234698776,1.983209237,0.010394193,NotImputed (0%)
0,-0.102636805,0.253943322,0.55725847,NotImputed (0%)
0,-0.047330593,0.055912003,0.879200644,NotImputed (0%)
0,0.326256394,0.819477805,0.151538225,NotImputed (0%)
0,0.29760494,0.63846436,0.229898237,NotImputed (0%)
0,0.064611259,0.207423311,0.620264162,NotImputed (0%)
0,-0.182937524,0.386534685,0.410643842,NotImputed (0%)
0,-0.077091654,0.285189596,0.5185736,NotImputed (0%)
0,0.026905654,0.168181425,0.678919957,NotImputed (0%)
0,-0.340927428,0.833725378,0.146647486,NotImputed (0%)
0,-0.008038671,0.026159858,0.941542963,NotImputed (0%)
0,0.068762731,0.201778118,0.628379318,NotImputed (0%)
0,-0.292140741,1.840386512,0.014441539,NotImputed (0%)
0,-0.050059555,0.132498118,0.737058369,NotImputed (0%)
0,0.557227374,0.623573357,0.23791764,NotImputed (0%)
0,-0.027189047,0.111041999,0.774386906,NotImputed (0%)
0,-0.323408816,2.503197839,0.003139078,NotImputed (0%)
0,-0.088950319,0.394657215,0.403035021,NotImputed (0%)
0,-0.260298253,1.055697467,0.087963506,NotImputed (0%)
1,0.20683208,0.375813486,0.420907354,NotImputed (0%)
0,-0.04679999,0.165489364,0.683141449,NotImputed (0%)
0,0.165650012,0.288883404,0.514181677,NotImputed (0%)
0,-0.329087474,1.006073483,0.098611262,NotImputed (0%)
0,0.214039876,0.579385405,0.263399287,NotImputed (0%)
0,-0.363771794,1.185676997,0.065211322,NotImputed (0%)
0,-0.165129798,0.634835639,0.231827185,NotImputed (0%)
0,-0.013129638,0.029906236,0.933455812,NotImputed (0%)
0,0.061944594,0.240996516,0.574121068,NotImputed (0%)
0,0.187187874,0.460296425,0.346500268,NotImputed (0%)
0,-0.418077938,1.672105486,0.021276222,NotImputed (0%)
0,-0.303204343,0.912560789,0.122303592,NotImputed (0%)
0,-0.404669789,1.945703386,0.01133174,NotImputed (0%)
0,-0.171336735,0.462329571,0.344881921,NotImputed (0%)
0,0.021625993,0.039232248,0.913624531,NotImputed (0%)
0,0.003188833,0.008400101,0.980843909,NotImputed (0%)
0,-0.064051016,0.13551182,0.731961402,NotImputed (0%)
0,-0.209066067,0.706238818,0.196680445,NotImputed (0%)
0,-0.341527125,1.404430048,0.039406689,NotImputed (0%)
0,-0.218866609,0.779475167,0.166159368,NotImputed (0%)
0,0.057459289,0.247871584,0.565104045,NotImputed (0%)
0,0.023653149,0.066283547,0.858452863,NotImputed (0%)
0,0.305195786,0.715576257,0.192496901,NotImputed (0%)
0,-0.129230507,0.643801614,0.227090197,NotImputed (0%)
0,0.033717271,0.087550183,0.817428578,NotImputed (0%)
0,-0.088630121,0.39371465,0.403910692,NotImputed (0%)
0,0.294761951,0.541364745,0.287498283,NotImputed (0%)
0,-0.20009138,0.761968279,0.172994271,NotImputed (0%)
0,0.058436985,0.310326034,0.48941127,NotImputed (0%)
0,0.155632917,0.308950869,0.490963415,NotImputed (0%)
0,-0.132786457,0.823963559,0.149981068,NotImputed (0%)
0,0.122358729,0.174278481,0.6694552,NotImputed (0%)
0,-0.183814294,0.611293729,0.244740741,NotImputed (0%)
0,0.252952204,0.503398914,0.313762536,NotImputed (0%)
0,-0.125915046,0.377776332,0.419009306,NotImputed (0%)
2,1.282788136,0.9595436,0.109763109,NotImputed (0%)
0,-0.11459614,0.299527514,0.501732791,NotImputed (0%)
0,-0.15401638,1.660525555,0.021851157,NotImputed (0%)
0,-0.241735638,0.681589679,0.208166251,NotImputed (0%)
0,-0.000884347,0.002002943,0.995398672,NotImputed (0%)
0,-0.264437569,0.468385286,0.340106329,NotImputed (0%)
0,0.093040881,0.955633663,0.110755764,NotImputed (0%)
0,0.08700029,0.437962348,0.364785571,NotImputed (0%)
0,-0.085255371,0.281248215,0.523301266,NotImputed (0%)
0,-0.122977392,0.645219755,0.226349867,NotImputed (0%)
0,0.212403587,0.751409183,0.177251867,NotImputed (0%)
0,-0.096492175,0.114561307,0.768137015,NotImputed (0%)
0,0.155891526,0.36014052,0.436374617,NotImputed (0%)
0,0.071780962,0.318334343,0.480469315,NotImputed (0%)
0,0.158973287,0.994303034,0.101320416,NotImputed (0%)
0,-0.147886829,0.225556212,0.594899752,NotImputed (0%)
0,-0.045280747,0.185913217,0.651758618,NotImputed (0%)
0,-0.78828362,1.059187016,0.087259553,NotImputed (0%)
0,0.252556541,0.520324017,0.301769944,NotImputed (0%)
0,-0.148042242,0.462554591,0.344703274,NotImputed (0%)
0,-0.256365728,0.452091417,0.353108834,NotImputed (0%)
0,0.048654278,0.210093314,0.616462532,NotImputed (0%)
0,-0.111819371,0.491623428,0.322386296,NotImputed (0%)
0,-0.142080531,0.381230708,0.415689727,NotImputed (0%)
0,-0.020533876,0.067561531,0.855930434,NotImputed (0%)
1,-0.46740668,0.101586951,0.791430985,NotImputed (0%)
0,-0.238203925,1.253124621,0.055830996,NotImputed (0%)
0,0.08080564,0.450543472,0.354369657,NotImputed (0%)
0,0.137653589,0.476822335,0.333562842,NotImputed (0%)
0,-1.702540573,0.610045717,0.245445053,NotImputed (0%)
0,0.152114375,0.404114015,0.394353759,NotImputed (0%)
0,-0.106630206,0.806000377,0.156314629,NotImputed (0%)
0,-0.206179359,0.31565365,0.483444195,NotImputed (0%)
0,0.086680185,0.135032797,0.732769194,NotImputed (0%)
0,-0.059890613,0.229972441,0.588881023,NotImputed (0%)
0,-0.070436474,0.436955774,0.365632024,NotImputed (0%)
0,-0.175521778,1.029454494,0.093442727,NotImputed (0%)
0,0.44475656,1.514186617,0.03060648,NotImputed (0%)
0,-0.001787688,0.004602991,0.98945719,NotImputed (0%)
0,-0.046055868,0.064789386,0.861411398,NotImputed (0%)
0,0.209873344,0.858289332,0.138583226,NotImputed (0%)
0,-0.037427574,0.067164835,0.856712621,NotImputed (0%)
0,-0.300145122,1.448231447,0.035626122,NotImputed (0%)
0,-0.038232657,0.22033726,0.602091839,NotImputed (0%)
0,-0.058877631,0.151082255,0.70618379,NotImputed (0%)
0,-0.14795311,0.456364426,0.349651644,NotImputed (0%)
0,-0.042922308,0.160972557,0.690283421,NotImputed (0%)
0,-0.332093315,1.688750821,0.020476191,NotImputed (0%)
0,0.042870097,0.183310957,0.655675631,NotImputed (0%)
0,-0.191252265,0.936378922,0.115776676,NotImputed (0%)
0,-0.092669181,0.253863745,0.557360587,NotImputed (0%)
0,0.05262166,0.163194079,0.686761469,NotImputed (0%)
0,0.134801075,0.389683607,0.407677171,NotImputed (0%)
0,0.124180819,0.231528581,0.586774753,NotImputed (0%)
0,-0.02490342,0.108981246,0.77807015,NotImputed (0%)
1,0.801171445,0.539940434,0.288442709,NotImputed (0%)
0,-0.135180945,1.020423065,0.095406274,NotImputed (0%)
0,0.17914048,0.448809289,0.355787521,NotImputed (0%)
0,-0.157644011,0.655008098,0.221305344,NotImputed (0%)
0,-0.062370271,0.171666827,0.673493135,NotImputed (0%)
0,-0.121963854,0.189704136,0.646094232,NotImputed (0%)
0,0.204034534,0.736636648,0.183384807,NotImputed (0%)
0,-0.118574465,0.269021647,0.538242954,NotImputed (0%)
0,-0.09863273,0.685341859,0.206375501,NotImputed (0%)
0,-0.18000377,2.247282757,0.005658707,NotImputed (0%)
0,0.228232823,0.741944132,0.181157312,NotImputed (0%)
0,-0.010622692,0.025487008,0.943002822,NotImputed (0%)
2,-1.786756859,1.274858648,0.053105726,NotImputed (0%)
0,-0.136482328,0.353798589,0.442793677,NotImputed (0%)
0,-0.447956657,0.957428048,0.110299096,NotImputed (0%)
0,-0.073804722,0.40107318,0.397124627,NotImputed (0%)
0,-0.245100406,0.760932264,0.173407444,NotImputed (0%)
0,0.007203068,0.023088973,0.948224184,NotImputed (0%)
0,-0.201927642,1.040184467,0.091162355,NotImputed (0%)
0,-0.102166774,0.457174811,0.348999809,NotImputed (0%)
3,0.338383716,0.225470058,0.595017778,NotImputed (0%)
0,-0.02441299,0.09997791,0.794368639,NotImputed (0%)
0,-0.072155582,0.213053683,0.612274704,NotImputed (0%)
0,-0.101170107,0.68310082,0.207443189,NotImputed (0%)
0,-0.233575518,1.037743556,0.091676166,NotImputed (0%)
0,0.145956103,0.396342649,0.401473931,NotImputed (0%)
0,-0.182831491,1.208912956,0.061814028,NotImputed (0%)
0,-0.073397664,0.230496654,0.588170645,NotImputed (0%)
0,0.251292908,1.131132026,0.073938047,NotImputed (0%)
0,-0.033596729,0.128156925,0.744462926,NotImputed (0%)
0,-0.212943029,0.485076228,0.327283244,NotImputed (0%)
0,0.11948067,0.292784725,0.509583403,NotImputed (0%)
0,0.157752139,0.316405153,0.482608367,NotImputed (0%)
0,-0.051209217,0.21955693,0.603174635,NotImputed (0%)
0,-0.088768249,0.326921645,0.471062307,NotImputed (0%)
0,-0.340556374,1.767065222,0.017097585,NotImputed (0%)
0,-0.039288623,0.132536681,0.736992926,NotImputed (0%)
0,-0.162745912,0.63962179,0.229286355,NotImputed (0%)
0,0.133059786,0.345814394,0.451009413,NotImputed (0%)
0,0.041253234,0.082448628,0.827087338,NotImputed (0%)
0,0.119821283,0.718359987,0.191266986,NotImputed (0%)
0,-0.245298952,1.638948485,0.02296421,NotImputed (0%)
0,-0.213068693,0.885134167,0.130276425,NotImputed (0%)
0,0.236750896,0.877640066,0.132543958,NotImputed (0%)
0,0.134801075,0.389683607,0.407677171,NotImputed (0%)
0,0.131827326,0.550057489,0.281800988,NotImputed (0%)
0,-0.079445162,0.365652334,0.430871398,NotImputed (0%)
0,-0.003310209,0.005292751,0.987886951,NotImputed (0%)
0,-0.126810765,0.244749607,0.569180999,NotImputed (0%)
0,-0.120021743,0.18165506,0.658180392,NotImputed (0%)
0,0.167990838,0.683956454,0.207034893,NotImputed (0%)
0,0.255474284,0.852166355,0.140550904,NotImputed (0%)
0,-0.161897126,0.985318896,0.103438235,NotImputed (0%)
0,-0.177873085,1.088646904,0.081536693,NotImputed (0%)
0,0.034662989,0.111299421,0.773928034,NotImputed (0%)
0,-0.127780211,0.883031032,0.130908838,NotImputed (0%)
0,-0.167847924,0.294111585,0.508028896,NotImputed (0%)
0,-0.06212992,0.114102393,0.768949124,NotImputed (0%)
0,0.069865862,0.1997696,0.631292166,NotImputed (0%)
4,0.127309915,0.096249327,0.801217956,NotImputed (0%)
0,-0.019812921,0.046395754,0.898678282,NotImputed (0%)
0,-0.220492697,1.510484744,0.030868481,NotImputed (0%)
0,-0.012427939,0.062340878,0.866281664,NotImputed (0%)
0,-0.105760163,0.435390352,0.366952329,NotImputed (0%)
0,0.171692038,0.16821483,0.678867738,NotImputed (0%)
1,0.21612374,0.159425369,0.692746964,NotImputed (0%)
0,-0.196349751,0.707165917,0.196261034,NotImputed (0%)
0,-0.022685555,0.12015269,0.75831092,NotImputed (0%)
0,0.003066738,0.011397256,0.974098208,NotImputed (0%)
0,0.306696945,0.857745123,0.138756992,NotImputed (0%)
0,-0.118038131,0.615997647,0.242104216,NotImputed (0%)
0,0.185642543,0.453464445,0.351994239,NotImputed (0%)
0,0.293180133,0.960463167,0.109530944,NotImputed (0%)
0,-0.049367916,0.107699483,0.780369914,NotImputed (0%)
0,0.304213665,0.909608274,0.123137895,NotImputed (0%)
0,0.103092677,0.090195154,0.812465345,NotImputed (0%)
0,-0.263035102,2.144993846,0.007161536,NotImputed (0%)
0,-0.222438931,0.396522517,0.401307691,NotImputed (0%)
0,-0.18167476,0.960822208,0.10944043,NotImputed (0%)
0,-0.077381991,0.3074708,0.492639465,NotImputed (0%)
0,0.173909919,0.58144881,0.262150802,NotImputed (0%)
0,0.109273376,0.09603291,0.801617316,NotImputed (0%)
0,-0.154799523,0.492959423,0.321396081,NotImputed (0%)
0,-0.011180686,0.054512958,0.882037484,NotImputed (0%)
0,0.03701591,0.121145184,0.75657993,NotImputed (0%)
0,0.225048334,0.526533302,0.297486114,NotImputed (0%)
0,0.021222379,0.030213691,0.932795214,NotImputed (0%)
0,-0.038071162,0.060428075,0.870105523,NotImputed (0%)
0,0.108498221,0.292592341,0.509809189,NotImputed (0%)
0,-0.068303992,0.240937288,0.57419937,NotImputed (0%)
0,-0.168254759,0.199278555,0.632006355,NotImputed (0%)
0,-0.213824859,0.776849324,0.167167049,NotImputed (0%)
0,0.255191777,0.518337832,0.303153208,NotImputed (0%)
0,0.030281374,0.075829049,0.839790488,NotImputed (0%)
0,-0.011041833,0.007707541,0.982409286,NotImputed (0%)
0,-0.036579079,0.18821065,0.648319896,NotImputed (0%)
0,0.595605319,0.7247416,0.188477017,NotImputed (0%)
0,-0.109027077,0.257752716,0.552391878,NotImputed (0%)
0,0.022943832,0.077405668,0.836747324,NotImputed (0%)
0,0.012997003,0.029130185,0.935125316,NotImputed (0%)
0,-0.145147177,0.135311708,0.732298748,NotImputed (0%)
0,0.058888211,0.219609284,0.603101927,NotImputed (0%)
0,0.059836192,0.187580038,0.649261966,NotImputed (0%)
0,0.09680086,0.282498046,0.521797452,NotImputed (0%)
0,-0.240744773,0.687531299,0.205337704,NotImputed (0%)
0,-0.049957138,0.153727098,0.701896218,NotImputed (0%)
0,0.053188698,0.229501901,0.589519396,NotImputed (0%)
0,-0.309126067,1.427433351,0.037373748,NotImputed (0%)
0,-0.42965929,0.544415394,0.285485862,NotImputed (0%)
0,0.012892688,0.040123798,0.911750903,NotImputed (0%)
0,-0.089129648,0.177388561,0.664678206,NotImputed (0%)
0,-0.007449631,0.015920059,0.964006452,NotImputed (0%)
0,0.027354936,0.03999593,0.912019387,NotImputed (0%)
0,-0.141166808,0.314681435,0.484527649,NotImputed (0%)
0,-0.038437244,0.20404131,0.62511323,NotImputed (0%)
0,-0.136926658,0.265224322,0.542969805,NotImputed (0%)
0,0.009874058,0.051531041,0.888114496,NotImputed (0%)
0,-0.118165835,0.454877596,0.350850745,NotImputed (0%)
0,-0.428578807,2.327290586,0.004706623,NotImputed (0%)
0,-0.056293412,0.23260442,0.585322987,NotImputed (0%)
0,0.011588157,0.032285764,0.928355331,NotImputed (0%)
0,-0.068168785,0.290965084,0.511722975,NotImputed (0%)
0,-0.063606808,0.210846955,0.615393699,NotImputed (0%)
0,-0.097146137,0.81274738,0.153904961,NotImputed (0%)
0,0.256710212,0.847181472,0.142173458,NotImputed (0%)
0,-0.141626942,1.074592461,0.084218507,NotImputed (0%)
0,0.140406538,1.390069437,0.040731515,NotImputed (0%)
2,0.581552499,0.665112548,0.216215813,NotImputed (0%)
2,-0.51864696,0.798996841,0.15885583,NotImputed (0%)
0,-0.063027842,0.182904347,0.656289798,NotImputed (0%)
0,0.089434811,0.147300341,0.71236022,NotImputed (0%)
0,-0.173909154,0.909218862,0.123248357,NotImputed (0%)
0,-0.177361536,0.713470592,0.193432484,NotImputed (0%)
0,-0.036499504,0.167566172,0.679882445,NotImputed (0%)
0,-0.192156606,0.606865707,0.247248857,NotImputed (0%)
0,-0.058060031,0.160857248,0.690466722,NotImputed (0%)
0,-0.107450921,0.445966454,0.358124098,NotImputed (0%)
0,0.087067411,0.742643919,0.180865645,NotImputed (0%)
0,0.149855125,0.256009178,0.554613992,NotImputed (0%)
0,-0.252732698,0.704686093,0.197384891,NotImputed (0%)
0,0.016472123,0.047133573,0.89715282,NotImputed (0%)
0,-0.11990436,0.708466174,0.195674317,NotImputed (0%)
0,-0.045917898,0.083472013,0.825140658,NotImputed (0%)
0,0.036590392,0.116031869,0.765540428,NotImputed (0%)
0,-0.140310785,1.511774762,0.030776926,NotImputed (0%)
0,0.291852535,0.317154352,0.48177654,NotImputed (0%)
0,-0.055257557,0.430928144,0.370742057,NotImputed (0%)
0,-0.015473598,0.034572069,0.923480928,NotImputed (0%)
0,-0.493152159,1.069961033,0.085121441,NotImputed (0%)
0,0.062340923,0.264843076,0.54344666,NotImputed (0%)
0,0.020397535,0.031389162,0.930273904,NotImputed (0%)
0,0.464913234,0.961627235,0.109237755,NotImputed (0%)
0,0.068546733,0.185908279,0.651766029,NotImputed (0%)
0,-0.024896719,0.055528294,0.879977779,NotImputed (0%)
0,-0.224063001,0.693974856,0.202313631,NotImputed (0%)
0,-0.132624449,0.614948685,0.242689684,NotImputed (0%)
0,-0.241838843,0.688342194,0.204954664,NotImputed (0%)
0,-0.159769595,0.422371678,0.378118845,NotImputed (0%)
0,0.105028542,0.266905924,0.540871473,NotImputed (0%)
0,-0.031567867,0.095732395,0.802172197,NotImputed (0%)
0,-0.19010949,1.195091345,0.063812925,NotImputed (0%)
0,0.038951059,0.066716031,0.857598413,NotImputed (0%)
0,0.047814733,0.218788996,0.604242133,NotImputed (0%)
0,-0.071257105,0.298636486,0.502763238,NotImputed (0%)
0,-0.204242626,0.50696018,0.311200166,NotImputed (0%)
0,0.140830582,0.691092077,0.203661024,NotImputed (0%)
0,0.241133458,0.705065528,0.197212515,NotImputed (0%)
0,0.617633152,1.247250658,0.056591257,NotImputed (0%)
0,0.272999415,0.931663911,0.117040479,NotImputed (0%)
0,-0.069353415,0.20093195,0.629604828,NotImputed (0%)
1,0.380356858,0.027846546,0.937893345,NotImputed (0%)
0,0.095244958,0.144724712,0.716597499,NotImputed (0%)
0,0.040661978,0.131692176,0.738427435,NotImputed (0%)
0,0.397440177,0.858280925,0.138585909,NotImputed (0%)
0,-0.198716784,0.645124216,0.226399667,NotImputed (0%)
0,-0.084682648,0.60816139,0.246512309,NotImputed (0%)
0,-0.282871882,1.336243184,0.046105933,NotImputed (0%)
0,-2.061312204,0.370680113,0.42591201,NotImputed (0%)
0,0.030433664,0.120192107,0.758242097,NotImputed (0%)
0,0.020855526,0.223569077,0.597627981,NotImputed (0%)
0,0.120746166,0.305697558,0.494655044,NotImputed (0%)
0,0.07511037,0.210969831,0.615219609,NotImputed (0%)
0,-0.168231528,0.675017092,0.211340586,NotImputed (0%)
0,-0.041070759,0.139489432,0.725288127,NotImputed (0%)
0,0.508122709,0.575467636,0.265786161,NotImputed (0%)
0,0.192271117,0.792705528,0.16117381,NotImputed (0%)
0,-0.114207728,0.278055434,0.52716257,NotImputed (0%)
0,-0.058537575,0.211769363,0.614088037,NotImputed (0%)
0,-0.12749519,0.32334921,0.47495317,NotImputed (0%)
0,-0.227816444,0.875032126,0.133342279,NotImputed (0%)
0,-0.068940664,0.243253291,0.571145434,NotImputed (0%)
0,-0.073414326,0.141761696,0.721503271,NotImputed (0%)
0,0.220357624,0.436957778,0.365630337,NotImputed (0%)
0,-0.163771314,0.222995009,0.598418473,NotImputed (0%)
0,-0.26385235,1.27165114,0.053499394,NotImputed (0%)
0,-0.252258784,1.511108481,0.030824179,NotImputed (0%)
0,-0.0658074,0.343609539,0.45330495,NotImputed (0%)
0,-0.111617327,0.645514451,0.226196327,NotImputed (0%)
0,0.110234684,0.220232072,0.602237685,NotImputed (0%)
0,-0.198276698,0.661183625,0.218180722,NotImputed (0%)
0,-0.280842576,1.247625868,0.056542386,NotImputed (0%)
0,-0.130239971,0.537357281,0.290163459,NotImputed (0%)
2,0.004574041,0.005019485,0.988508744,NotImputed (0%)
0,0.005571009,0.019901873,0.955208387,NotImputed (0%)
0,-0.105873316,0.312908069,0.486510179,NotImputed (0%)
0,-0.045675331,0.134278985,0.734042178,NotImputed (0%)
0,-0.088700296,0.428956165,0.372429295,NotImputed (0%)
0,-0.198831718,1.213894074,0.061109105,NotImputed (0%)
0,-0.088292116,0.350332209,0.446342037,NotImputed (0%)
0,-0.048034586,0.184609266,0.653718438,NotImputed (0%)
0,-0.093008967,0.337777301,0.459433542,NotImputed (0%)
0,-0.159974737,0.674087974,0.211793207,NotImputed (0%)
0,-0.196238651,0.588648912,0.257840472,NotImputed (0%)
0,-0.005445826,0.043539368,0.904608432,NotImputed (0%)
0,0.073503378,0.18768994,0.649097685,NotImputed (0%)
