logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.0186473467056807,0.675121090496741,0.842777424720216,ITGAL,-0.766219794796052,0.170618324623704
0.00956037200621296,0.675341898894606,0.842777424720216,PDHB,0.758299959468489,0.17047630537496
0.0219921664305964,0.675550914356067,0.842777424720216,CCT6A,0.769142639994199,0.170341913865317
-0.013624157497711,0.676010256576789,0.842777424720216,MIS18BP1,-0.761838051362886,0.170046714796661
-0.0130061788223639,0.676071294626656,0.842777424720216,SNX5,-0.761299625739187,0.170007503421818
0.01221451967257,0.676992874353413,0.843596589526323,AMPD2,0.760610081789864,0.169415902430482
0.0130117344372529,0.677301161852774,0.843651193405057,FKBPL,0.761304465551476,0.169218179397602
0.0134437290908842,0.678202789985938,0.844025236865337,AIFM1,0.761680835252732,0.168640427956627
-0.00892716167239449,0.678665703120273,0.844025236865337,SYF2,-0.757749204082726,0.168344097650981
0.00967223978183362,0.678977319814024,0.844025236865337,OSBPL1A,0.758397275303352,0.168144732411878
0.013378509240221,0.679148419299403,0.844025236865337,RAD18,0.761624008933306,0.168035305779852
-0.0213289527901992,0.679292094883565,0.844025236865337,BCAT2,-0.768562767706742,0.167943439388991
0.011581754841222,0.679341596006634,0.844025236865337,RRP8,0.76005910126315,0.167911792794695
0.00999633778363673,0.679684225033044,0.844025236865337,CCNK,0.758679239858468,0.167692809613716
-0.0218150562160631,0.679718129626035,0.844025236865337,VPS35,-0.768987770061429,0.167671146303218
-0.012584636978854,0.680134078471945,0.844213116858173,PIK3AP1,-0.760932429571378,0.167405464057617
-0.0135036944231324,0.680783184999841,0.844374219854907,ADSS2,-0.761733084662587,0.166991179644925
-0.0152471250793003,0.680930723811339,0.844374219854907,KIFC1,-0.763252758475666,0.16689706987409
0.0205015798943293,0.681485142838446,0.844374219854907,CAD,0.76783959257639,0.166543607846349
0.0116125660303119,0.681504545247932,0.844374219854907,HSPA1B,0.760085926745552,0.166531243322318
-0.00873756037858797,0.68175170778788,0.844374219854907,MDH1,-0.757584320562731,0.166373765477387
-0.0124529066939072,0.682068880600949,0.844374219854907,YJU2,-0.760817695435549,0.166171764706638
-0.00926761665460418,0.682116728704105,0.844374219854907,MCM6,-0.758045307782214,0.166141299398931
-0.009316880241105,0.682918995674083,0.845039408921771,DEGS1,-0.758088157266384,0.165630807033098
-0.00900789217746301,0.68326158302466,0.845135498196458,RASAL3,-0.75781941395719,0.165412997174923
-0.00937222743682398,0.683662709987036,0.845303893356064,MLYCD,-0.758136299330326,0.165158107811709
0.0115362435937314,0.685216278329192,0.846785572076395,GHITM,0.760019477942409,0.164172328274292
0.0145567361137058,0.685525304509033,0.846785572076395,EIF3M,0.76265084281511,0.163976509647904
-0.0100032190239538,0.685824236964719,0.846785572076395,SATB1,-0.758685226937588,0.163787171023291
-0.0119235660131807,0.685922858384139,0.846785572076395,TIMM50,-0.760356715472946,0.163724724033652
0.0159495559079978,0.686506963766307,0.84717880634991,NUDT3,0.7638653522218,0.163355053023088
0.0125946621214723,0.688644485024903,0.849391947388471,F11R,0.760941161506437,0.162004926190123
-0.0102621880245124,0.688874258275962,0.849391947388471,SORD,-0.758910557572372,0.161860043579364
0.0166197978856033,0.689099172364064,0.849391947388471,PSMB5,0.764450042718619,0.161718271690211
-0.0218258946608501,0.689631420976616,0.849719672813984,WDR46,-0.768997247155983,0.161382959413786
0.0125253636786535,0.690737194989228,0.850522652511155,RSBN1,0.760880803065837,0.160687157366305
0.0236261604294619,0.690816361334295,0.850522652511155,VPS13C,0.770571995366203,0.160637385127371
-0.0121826903491318,0.692459754760554,0.852217059292502,YIPF4,-0.760582362884781,0.159605462398268
-0.0165133310282677,0.693557266582502,0.853238596374154,UBA2,-0.764357154556546,0.158917673690946
-0.0149188968560257,0.694527411530066,0.853686276483005,DUS3L,-0.762966570892723,0.158310608902149
0.0100749882164557,0.694714205897006,0.853686276483005,GGNBP2,0.758747671336207,0.158193820343148
0.0095701297672619,0.695439672422058,0.853686276483005,MCM2,0.758308447742726,0.157740537951679
0.0235846000283715,0.69553461261682,0.853686276483005,HNRNPH2,0.770535627675662,0.157681252883358
0.0185566947756826,0.695574300730638,0.853686276483005,PPA1,0.766140636693681,0.157656472179752
0.00805114940386176,0.695676956200693,0.853686276483005,PPP2R5C,0.756987504418681,0.157592382096756
-0.00828342501989532,0.695794457321572,0.853686276483005,IPO8,-0.75718944271966,0.157519035151873
-0.0167612527190109,0.696933268983294,0.854432188460262,EIF3G,-0.764573462959454,0.156808803393722
0.0165438612476585,0.696938104819311,0.854432188460262,ABCF2,0.764383790551193,0.156805789949387
-0.0184059541571759,0.697213745016511,0.854441738994495,DCAF8,-0.766009015290534,0.156634059706073
-0.00832075687175227,0.698827924884849,0.856091044693804,RPS6KB1,-0.757221900521644,0.155629749108273
0.0114157885205284,0.699470757615774,0.856549603375938,PLD4,0.759914610153607,0.15523043710006
-0.0099632225591062,0.700128060544187,0.857025523075962,MRPL58,-0.758650427929348,0.154822515841436
-0.0409655386218404,0.701192131579063,0.857998810792946,RAB8A,-0.78580108135671,0.154162965982361
0.0159632729846066,0.701723282672566,0.858068570961892,RPRD2,0.763877316761055,0.153834113654353
-0.00989454273124579,0.701787116501434,0.858068570961892,GLUL,-0.758590674261139,0.153794608881646
0.00885124622264222,0.703305387928444,0.85940490037856,DAP3,0.757683183940332,0.152856055501951
-0.0130127579380499,0.703672780543895,0.85940490037856,TARS2,-0.761305357182497,0.152629248017963
0.0140799457349559,0.70371920106569,0.85940490037856,COPG1,0.762235255059206,0.152600599032132
0.0108542439416901,0.703957681720746,0.85940490037856,PSMD4,0.759425801198966,0.152453447601589
0.0096773162171786,0.705183896247394,0.860469455881435,COMMD6,0.758401691495949,0.151697613914902
-0.0708505531366121,0.705379472773118,0.860469455881435,APOA1,-0.812316603558022,0.151577182875331
-0.0229261567125114,0.705638901751045,0.860469455881435,STT3B,-0.769959538004558,0.151417484636295
0.0111524304024542,0.705958878118709,0.860530692089676,ACSF3,0.759685349897397,0.151220595727602
-0.0313532589621097,0.706863567995135,0.86108857384902,STIP1,-0.777344786036252,0.150664401457122
0.00993025287070637,0.706956418467268,0.86108857384902,ADGRE2,0.758621743021144,0.150607358201074
0.0179896975696821,0.707818992325789,0.861586078888404,ACP1,0.765645598113745,0.150077788474955
-0.0132403415968518,0.707905051023983,0.861586078888404,SCO1,-0.761503628048707,0.150024988894461
-0.0169605617020707,0.708287736066355,0.861723065618487,SRSF4,-0.764747373788118,0.149790277903459
0.0156714229821109,0.708607787503003,0.861767764303969,SCYL2,0.763622769337346,0.149594079139452
-0.00929785095565983,0.70986275273072,0.861767764303969,C17orf75,-0.758071605482706,0.148825611130954
-0.0130339315081969,0.710158256097912,0.861767764303969,TSTA3,-0.761323802795829,0.148644859602899
-0.0277001564063255,0.710290072263501,0.861767764303969,HBA1;,-0.774140079651152,0.148564255426932
-0.00997819876335626,0.710377174810248,0.861767764303969,ACBD3,-0.758663457939017,0.148511001358413
-0.0105059287910905,0.7108237428582,0.861767764303969,RAPGEF6,-0.759122660358894,0.148238074366892
-0.00860607164294436,0.710974926712724,0.861767764303969,KLC1,-0.757469981318119,0.148145714857174
-0.0179438095730156,0.711057312595909,0.861767764303969,STK26,-0.765605539018368,0.148095392883445
-0.0124876528823918,0.711942671962736,0.861767764303969,PPIH,-0.760847957973682,0.147554975819071
0.00920709227896843,0.712085592410146,0.861767764303969,CNOT6L,0.757992664869892,0.147467801198423
0.0124174653609117,0.712160143732308,0.861767764303969,RMND1,0.760786827909041,0.147422335409702
-0.00973244442424281,0.712189234629496,0.861767764303969,MICAL3,-0.758449650316075,0.147404595357555
-0.0124552453667164,0.712463925828348,0.861767764303969,PARG,-0.76081973231202,0.147237120386554
-0.0112177370502113,0.712473215995374,0.861767764303969,EXOSC8,-0.759742198712962,0.147231457444439
0.00918047354283225,0.71288404576602,0.861767764303969,RAB24,0.75796951283878,0.146981104621157
-0.00910852992834954,0.712892972799628,0.861767764303969,KBTBD11,-0.757906940129687,0.146975666237195
0.00884531597133176,0.713142375932304,0.861767764303969,RPS19BP1,0.757678026764416,0.146823756390792
-0.00799988164466114,0.713187115286043,0.861767764303969,GTF2E2,-0.756942935340317,0.146796511557703
0.00859650640602538,0.713853463952229,0.862246327151689,NFATC2IP,0.757461663878033,0.146390928739679
-0.0127907813920416,0.714231165671148,0.862376010026859,ABCD3,-0.761111989483064,0.146161203171945
-0.0115963884742598,0.714996141105734,0.862859493673186,IRF2BP2,-0.760071841859839,0.145696302116414
-0.0372883260029511,0.715172570931631,0.862859493673186,FKBP15,-0.782561995393745,0.145589150422248
-0.0114273056344683,0.716219065913644,0.863795395185075,SNRPE,-0.759924636685905,0.144954122152828
0.0139926267462656,0.716524638311514,0.863837337949255,IARS2,0.762159153688184,0.144768871423284
-0.0124531543742048,0.717093696440595,0.864196785661313,SAP130,-0.760817911153604,0.144424095115209
0.025088549504396,0.717687707194322,0.864411826790839,TYMS,0.77185207547639,0.144064492451528
-0.00761834410954165,0.717814084378975,0.864411826790839,AP1S1,-0.756611279786467,0.143988024537105
0.0170430227053835,0.71810867154554,0.864440249898216,ALKBH5,0.764819330966989,0.143809828903468
0.0141553415438835,0.719186106513271,0.865410667588584,ATXN10,0.762300967233225,0.14315871104527
-0.0153731868854941,0.720400622369124,0.866545243347476,CUL4A,-0.763362684336153,0.142425920656281
-0.018749620588526,0.722231227276154,0.8681783313553,TCP1,-0.766309104926846,0.141323737813753
-0.0124709769929829,0.722863450989326,0.8681783313553,XPO6,-0.760833433887017,0.140943733248507
-0.0116357467914643,0.72293343549353,0.8681783313553,RNF214,-0.760106109093587,0.14090168877559
0.0136488847443275,0.723096821255278,0.8681783313553,TFG,0.761859598352626,0.140803547627133
-0.00984655585762972,0.723376210347763,0.8681783313553,FAM184A,-0.758548925151626,0.140635777969451
-0.00784261886993676,0.723391224057175,0.8681783313553,EHD1,-0.756806226591348,0.140626764259306
0.00828100649734331,0.724122030833002,0.868728574034327,CPT1B,0.757187339977113,0.140188239256549
0.0336064170046377,0.72481798210183,0.86890271484235,BCCIP,0.779323866364573,0.139771040730356
0.00910839233815253,0.72509612645357,0.86890271484235,AARS2,0.757906820462896,0.139604414917279
-0.00770352902956617,0.725277552553378,0.86890271484235,NR3C1,-0.756685323093493,0.13949576380816
0.0117466856128043,0.725547355429951,0.86890271484235,RPP30,0.76020270078312,0.139334236526399
0.0137601573896298,0.725629101047028,0.86890271484235,SUCLG1,0.761956562607141,0.139285308402882
-0.0105028970246401,0.726337907197795,0.869425112180475,LMNB1,-0.75912002198799,0.138861289643886
